category	subcategory	disease	term
A50	A507	Sífilis congénita SAI, dos años o más después del nacimiento.	Inclusion
A50	A509	Sífilis congénita, sin otra especificación	Canonical
A51	A510	Sífilis genital primaria	Canonical
A51	A510	Chancro sifilítico SAI	Inclusion
A51	A511	Sífilis primaria anal	Canonical
A51	A512	Sífilis primaria en otros sitios	Canonical
A51	A513	Sífilis secundaria de piel y membranas mucosas	Canonical
A51	A513	Alopecia sifilítica	Inclusion
A51	A513	Condiloma latum 	Inclusion
A51	A513	Leucodermia sifilítica	Inclusion
A51	A513	Mancha en mucosa sifilítica	Inclusion
A51	A514	Otras sífilis secundarias	Canonical
A51	A514	Enfermedad pélvica inflamatoria femenina	Inclusion
A51	A514	Iridociclitis sifilítica secundaria	Inclusion
A51	A514	Linfadenopatía sifilítica secundaria	Inclusion
A51	A514	Meningitis sifilítica secundaria	Inclusion
A51	A514	Oculopatía NCOP sifilítica secundaria	Inclusion
A51	A514	Periostitis sifilítica secundaria	Inclusion
A51	A515	Sífilis precoz, latente	Canonical
A51	A515	Sífilis sin manifestaciones clínicas, con reacción serológica positiva y prueba de líquido cefalorraquídeo negativa, menos de dos años después de la infección.	Inclusion
A51	A515	Sífilis adquirida sin manifestaciones clínicas, con reacción serológica positiva y prueba de líquido cefalorraquídeo negativa, menos de dos años después de la infección.	Inclusion
A51	A519	Sífilis precoz, sin otra especificación	Inclusion
A52	A520	Sífilis cardiovascular	Canonical
A52	A520	Aneurisma aórtico sifilítico	Inclusion
A52	A520	Aortitis sifilítica	Inclusion
A52	A520	Arteritis cerebral sifilítica	Inclusion
A52	A520	Endocarditis SAI sifilítica	Inclusion
A52	A520	Enfermedad cardiovascular SAI sifilítica	Inclusion
A52	A520	Insuficiencia aórtica sifilítica	Inclusion
A52	A520	Miocarditis sifilítica	Inclusion
A52	A520	Pericarditis sifilítica	Inclusion
A52	A520	Regurgitación pulmonar sifilítica	Inclusion
A52	A521	Neurosífilis sintomática	Canonical
A52	A521	Artropatía de Charcot sifilítica tardía	Inclusion
A52	A521	Atrofia óptica sifilítica tardía	Inclusion
A52	A521	Encefalitis sifilítica tardía	Inclusion
A52	A521	Meningitis sifilítica tardía	Inclusion
A52	A521	Neuritis acústica sifilítica tardía	Inclusion
A52	A521	Neuritis retrobulbar sifilítica tardía	Inclusion
A52	A521	Parkinsonismo sifilítico	Inclusion
A52	A521	Polineuropatía sifilítica tardía	Inclusion
A52	A521	Tabes dorsal	Inclusion
A52	A522	Neurosífilis asintomática	Canonical
A52	A523	Neurosífilis no especificada	Canonical
A52	A523	Goma del sistema nervioso central SAI	Inclusion
A52	A523	Goma sifilítico del sistema nervioso central SAI	Inclusion
A52	A523	Sífilis del sistema nervioso central SAI	Inclusion
A52	A523	Sífilis tardía del sistema nervioso central SAI	Inclusion
A52	A523	Sifiloma del sistema nervioso central SAI	Inclusion
A52	A527	Otras sífilis tardías sintomáticas	Canonical
A52	A527	Bursitis sifilítica tardía	Inclusion
A52	A527	Coriorretinitis sifilítica tardía	Inclusion
A52	A527	Enfermedad glomerular en sífilis	Inclusion
A52	A527	Enfermedad inflamatoria pélvica femenina sifilítica tardía	Inclusion
A52	A527	Episcleritis sifilítica tardía	Inclusion
A52	A527	Goma de cualquier sitio	Inclusion
A52	A527	Goma sifilítico de cualquier sitio	Inclusion
A52	A527	Leucodermia sifilítica tardía	Inclusion
A52	A527	Oculopatía NCOP sifilítica tardía	Inclusion
A52	A527	Peritonitis sifilítica tardía	Inclusion
A52	A527	Sífilis de hueso	Inclusion
A52	A527	Sífilis estadio no especificado de hueso	Inclusion
A52	A527	Sífilis de músculo	Inclusion
A52	A527	Sífilis estadio no especificado de músculo	Inclusion
A52	A527	Sífilis de pulmón	Inclusion
A52	A527	Sífilis estadio no especificado de pulmón	Inclusion
A52	A527	Sífilis del hígado	Inclusion
A52	A527	Sífilis estadio no especificado del hígado	Inclusion
A52	A527	Sífilis sinovial	Inclusion
A52	A527	Sífilis estadio no especificado sinovial	Inclusion
A52	A527	Sífilis tardía o terciaria de cualquier sitio	Inclusion
A52	A528	Sífilis tardía, latente	Canonical
A52	A528	Sífilis sin manifestaciones clínicas, con reacción serológica positiva y prueba de líquido cefalorraquídeo negativa, dos años o más después de la infección.	Inclusion
A52	A528	Sífilis adquirida sin manifestaciones clínicas, con reacción serológica positiva y prueba de líquido cefalorraquídeo negativa, dos años o más después de la infección.	Inclusion
A52	A529	Sífilis tardía, no especificada	Canonical
A53	A530	Sífilis latente, no especificada como precoz o tardía	Canonical
A53	A530	Reacción serológica positiva para sífilis	Inclusion
A53	A530	Sífilis latente SAI	Inclusion
A53	A539	Sífilis, no especificada	Canonical
A53	A539	Infección debida a Treponema pallidum SAI	Inclusion
A53	A539	Sífilis SAI	Inclusion
A53	A539	Sífilis adquirida SAI	Inclusion
A54	A540	Infección gonocócica del tracto genitourinario inferior sin absceso periuretral o de glándula accesoria	Canonical
A54	A540	Cervicitis gonocócica SAI	Inclusion
A54	A540	Cistitis gonocócica SAI	Inclusion
A54	A540	Uretritis gonocócica SAI	Inclusion
A54	A540	Vulvovaginitis gonocócica SAI	Inclusion
A54	A541	Infección gonocócica del tracto genitourinario inferior con absceso periuretral y de glándulas accesorias	Canonical
A54	A541	Absceso gonocócico de glándula de Bartholin	Inclusion
A54	A542	Pelviperitonitis gonocócica y otras infecciones gonocócicas genitourinarias	Canonical
A54	A542	Enfermedad inflamatoria pélvica femenina gonocócica	Inclusion
A54	A542	Epididimitis gonocócica	Inclusion
A54	A542	Orquitis gonocócica	Inclusion
A54	A542	Prostatitis gonocócica	Inclusion
A54	A543	Infección gonocócica del ojo	Canonical
A54	A543	Conjuntivitis gonocócica	Inclusion
A54	A543	Iridociclitis gonocócica	Inclusion
A54	A543	Oftalmía neonatal debida a gonococo	Inclusion
A54	A544	Infección gonocócica del sistema osteomuscular	Canonical
A54	A544	Artritis gonocócica	Inclusion
A54	A544	Bursitis gonocócica	Inclusion
A54	A544	Osteomielitis gonocócica	Inclusion
A54	A544	Sinovitis gonocócica	Inclusion
A54	A544	Tenosinovitis gonocócica	Inclusion
A54	A545	Faringitis gonocócica	Canonical
A54	A546	Infección gonocócica del ano y del recto	Canonical
A54	A548	Otras infecciones gonocócicas	Canonical
A54	A548	Absceso cerebral gonocócico	Inclusion
A54	A548	Endocarditis gonocócica	Inclusion
A54	A548	Lesiones de piel gonocócicas	Inclusion
A54	A548	Meningitis gonocócicas	Inclusion
A54	A548	Miocarditis gonocócica	Inclusion
A54	A548	Neumonía gonocócica	Inclusion
A54	A548	Pericarditis gonocócica	Inclusion
A54	A548	Peritonitis gonocócica	Inclusion
A54	A548	Septicemia gonocócica	Inclusion
A54	A549	Infección gonocócica, no especificada	Canonical
A56	A560	Infección del tracto genitourinario inferior debida a clamidias	Canonical
A56	A560	Cervicitis debida a clamidias	Inclusion
A56	A560	Cistitis debida a clamidias	Inclusion
A56	A560	Uretritis debida a clamidias	Inclusion
A56	A560	Vulvovaginitis debida a clamidias	Inclusion
A56	A561	Infección del pelviperitoneo y otros órganos genitourinarios debida a clamidias	Canonical
A56	A561	Enfermedad inflamatoria pélvica femenina	Inclusion
A56	A561	Epididimitis debida a clamidias	Inclusion
A56	A561	Orquitis debida a clamidias	Inclusion
A56	A562	Infecciones del tracto genitourinario debidas a clamidias, sin otra especificación	Canonical
A56	A563	Infección del ano y del recto debida a clamidias	Canonical
A56	A564	Infección de faringe debida a clamidias	Canonical
A56	A568	 Infección de transmisión sexual de otros sitios debida a clamidias	Canonical
A59	A590	Tricomoniasis urogenital	Canonical
A59	A590	Leucorrea debida a Trichomonas	Inclusion
A59	A590	Leucorrea debida a Trichomonas vaginalis	Inclusion
A59	A590	Prostatitis debida a Trichomonas	Inclusion
A59	A598	Tricomoniasis de otros sitios	Canonical
A59	A599	Tricomoniasis, no especificada	Canonical
A60	A600	Infección de genitales y trayecto urogenital debida a virus del herpes [herpes simple]	Canonical
A60	A600	Infección debida a virus del herpes simple de tracto genital femenino	Inclusion
A60	A600	Infección debida a virus del herpes simple de tracto genital masculino	Inclusion
A60	A601	Infección de la piel perianal y recto por virus del herpes simple	Canonical
A60	A609	Infección anogenital por virus del herpes simple, sin otra especificación	Canonical
A63	A630	Verrugas anogenitales	Canonical
A63	A630	Verrugas venéreas anogenitales	Canonical
A63	A638	Enfermedad de transmisión sexual no especificada	Canonical
A63	A638	Otras enfermedades de transmisión predominantemente sexual, especificadas	Canonical
A66	A660	Lesiones iniciales de frambesia	Canonical
A66	A660	Chancro de frambesia	Inclusion
A66	A660	Frambesia madre	Inclusion
A66	A660	Frambesia, inicial o primaria	Inclusion
A66	A660	Úlcera inicial de frambesia	Inclusion
A66	A661	Lesiones papilomatosas múltiples y frambesia con paso	Canonical
A66	A661	Frambesioma	Inclusion
A66	A661	Papiloma de frambesia plantar o palmar	Inclusion
A66	A661	Pianoma	Inclusion
A66	A662	Otras lesiones precoces de la piel en la frambesia	Canonical
A66	A662	Frambesia cutánea, de menos de cinco años después de la infección	Inclusion
A66	A662	Frambesia precoz	Inclusion
A66	A662	Frambesia precoz cutánea	Inclusion
A66	A662	Frambesia precoz macular	Inclusion
A66	A662	Frambesia precoz maculopapular	Inclusion
A66	A662	Frambesia precoz micropapular	Inclusion
A66	A662	Frambesia precoz papular	Inclusion
A66	A662	Frambesoide de frambesia precoz	Inclusion
A66	A663	Hiperqueratosis de frambesia	Canonical
A66	A663	Erosión plantar	Inclusion
A66	A663	Frambesia en garra	Inclusion
A66	A663	Hiperqueratosis palmar o plantar precoz debida a frambesia	Inclusion
A66	A663	Hiperqueratosis palmar o plantar tardía debida a frambesia	Inclusion
A66	A664	Goma y úlceras de frambesia	Canonical
A66	A664	Frambesia nodular tardía	Inclusion
A66	A664	Frambesia nodular tardía ulcerada	Inclusion
A66	A664	Goma frambesoide	Inclusion
A66	A665	Gangosa	Canonical
A66	A665	Rinofaringitis mutilante	Inclusion
A66	A666	Lesiones frambésicas de los huesos y de las articulaciones	Canonical
A66	A666	Ganglión rambésico precoz	Inclusion
A66	A666	Ganglión rambésico tardío	Inclusion
A66	A666	Goma óseo frambésico tardío	Inclusion
A66	A666	Gundú frambésico tardío	Inclusion
A66	A666	Hidrartrosis rambésica precoz	Inclusion
A66	A666	Hidrartrosis rambésica tardía	Inclusion
A66	A666	Osteítis o periostitis gomatosa	Inclusion
A66	A666	Osteítis rambésica precoz	Inclusion
A66	A666	Osteítis rambésica tardía	Inclusion
A66	A666	Periostitis hipertrófica rambésica precoz	Inclusion
A66	A666	Periostitis hipertrófica rambésica tardía	Inclusion
A66	A666	Periostitis rambésica precoz	Inclusion
A66	A666	Periostitis rambésica tardía	Inclusion
A66	A667	Otras manifestaciones de frambesia	Canonical
A66	A667	Frambesia mucosa	Inclusion
A66	A667	Nódulos yuxtaarticulares frambésicos	Inclusion
A66	A668	Frambesia latente	Canonical
A66	A668	Frambesia sin manifestaciones clínicas, con serología positiva	Inclusion
A66	A669	Frambesia, no especificada	Canonical
A67	A670	Lesiones primarias de la pinta	Canonical
A67	A670	Chancro de la pinta [carate]	Inclusion
A67	A670	Chancro primario de la pinta [carate]	Inclusion
A67	A670	Pápula	Inclusion
A67	A670	Pápula primaria	Inclusion
A67	A671	Lesiones intermedias de la pinta	Canonical
A67	A671	Hiperqueratosis de la pinta [carate]	Inclusion
A67	A671	Lesiones hipercromáticas de la pinta [carate]	Inclusion
A67	A671	Píntides  	Inclusion
A67	A671	Placas eritematosas de la pinta [carate]	Inclusion
A67	A672	Lesiones tardías de la pinta	Canonical
A67	A672	Lesiones cardiovasculares de la pinta [carate]	Inclusion
A67	A672	Lesiones de la piel acrómica de la pinta [carate]	Inclusion
A67	A672	Lesiones de la piel cicatricial de la pinta [carate]	Inclusion
A67	A672	Lesiones de la piel discrómica de la pinta [carate]	Inclusion
A67	A673	Lesiones mixtas de la pinta	Canonical
A67	A673	Lesiones cutáneas acrómicas e hipercrómicas de la pinta [carate]	Inclusion
A67	A679	Pinta, no especificada	Canonical
A68	A680	Fiebre recurrente transmitida por piojos	Canonical
A68	A680	Fiebre recurrente debida a Borrelia recurrentis	Inclusion
A68	A681	Fiebre recurrente transmitida por garrapatas	Canonical
A68	A681	Fiebre recurrente debida a Borrelia de cualquier otra especie diferente a Borrelia recurrentis	Inclusion
A68	A689	Fiebre recurrente, no especificada	Canonical
A69	A690	Estomatitis ulcerativa necrotizante	Canonical
A69	A690	Cancrum oris	Inclusion
A69	A690	Estomatitis gangrenosa	Inclusion
A69	A690	Gangrena fusoespiroquética	Inclusion
A69	A690	Noma	Inclusion
A69	A691	Angina de Vincent	Inclusion
A69	A691	Otras infecciones de Vincent	Canonical
A69	A691	Boca de trinchera(s)	Inclusion
A69	A691	Estomatitis espiroquética	Inclusion
A69	A691	Faringitis fusoespiroquética	Inclusion
A69	A691	Gingivitis de Vincent ulcerativa necrotizante	Inclusion
A69	A691	Gingivitis de Vincent ulcerativa necrotizante aguda	Inclusion
A69	A691	Gingivitis ulcerativa necrotizante	Inclusion
A69	A691	Gingivitis ulcerativa necrotizante aguda	Inclusion
A69	A691	Gingivoestomatitis	Inclusion
A69	A692	Enfermedad de Lyme	Canonical
A69	A692	Eritema crónico migrante debido a Borrelia burgdorferi	Inclusion
A69	A698	Otras infecciones especificadas por espiroquetas	Canonical
A69	A699	Infección por espiroqueta, no especificada	Canonical
A71	A710	Estado inicial de tracoma	Canonical
A71	A710	Tracoma dubium	Inclusion
A71	A711	Estado activo de tracoma	Canonical
A71	A711	Conjuntivitis folicular tracomatosa	Inclusion
A71	A711	Conjuntivitis granular tracomatosa	Inclusion
A71	A711	Pannus tracomatosa	Inclusion
A71	A719	Tracoma, no especificado	Canonical
A74	A740	Conjuntivitis por clamidias	Canonical
A74	A748	Otras enfermedades por clamidias	Canonical
A74	A748	Paratracoma	Inclusion
A74	A748	Peritonitis por clamidias	Inclusion
A74	A749	Infección por clamidias, no especificada	Canonical
A74	A749	Clamidiasis SAI	Inclusion
A75	A750	Tifus epidémico debido a Rickettsia prowazekii transmitido por piojos	Canonical
A75	A750	Tifus clásico (fiebre)	Inclusion
A75	A750	Tifus epidémico (transmitido por piojos)	Inclusion
A75	A751	Tifus recrudescente [enfermedad de Brill]	Canonical
A75	A751	Enfermedad de Brill-Zinsser	Inclusion
A75	A752	Tifus debido a Rickettsia typhi	Canonical
A75	A752	Tifus murino (transmitido por pulgas)	Inclusion
A75	A753	Tifus debido a Rickettsia tsutsugamushi	Canonical
A75	A753	Fiebre de Tsutsugamushi	Inclusion
A75	A753	Tifus (transmitido por ácaros) de las malezas	Inclusion
A75	A759	Tifus, no especificado	Canonical
A75	A759	Tifus SAI	Inclusion
A77	A770	Fiebre maculosa debida a Rickettsia rickettsii	Canonical
A77	A770	Fiebre de São Paulo	Inclusion
A77	A770	Fiebre maculosa de las Montañas Rocosas	Inclusion
A77	A771	Fiebre maculosa debida a Rickettsia conorii	Canonical
A77	A771	Fiebre botonosa	Inclusion
A77	A771	Fiebre de Marsella	Inclusion
A77	A771	Fiebre del Mediterráneo transmitida por garrapatas	Inclusion
A77	A771	Tifus africano transmitido por garrapatas	Inclusion
A77	A771	Tifus de Kenia transmitido por garrapatas	Inclusion
A77	A771	Tifus de la India transmitido por garrapatas	Inclusion
A77	A772	Fiebre maculosa debida a Rickettsia siberica	Canonical
A77	A772	Fiebre del norte de Asia transmitida por garrapatas	Inclusion
A77	A772	Tifus siberiano transmitido por garrapatas	Inclusion
A77	A773	Fiebre maculosa debida a Rickettsia australis	Canonical
A77	A773	Tifus de Queensland transmitido por garrapatas	Inclusion
A77	A778	Otras fiebres maculosas	Canonical
A77	A779	Fiebre maculosa, no especificada	Canonical
A77	A779	Tifus transmitido por garrapatas SAI	Inclusion
A79	A790	Fiebre de las trincheras	Canonical
A79	A790	Fiebre de Wolhynia	Inclusion
A79	A790	Fiebre quintana	Inclusion
A79	A791	Rickettsiosis pustulosa debida a Rickettsia akari	Canonical
A79	A791	Fiebre de Kew Garden	Inclusion
A79	A791	Rickettsiosis vesicular	Inclusion
A79	A798	Otras rickettsiosis especificadas	Canonical
A79	A798	Rickettsiosis debida a Ehrlichia sennetsu	Inclusion
A79	A799	Rickettsiosis, no especificada	Canonical
A79	A799	Infección por rickettsia SAI	Inclusion
A80	A800	Poliomielitis aguda paralítica, asociada a vacuna	Canonical
A80	A801	Poliomielitis aguda paralítica debida a virus salvaje importado	Canonical
A80	A802	Poliomielitis aguda paralítica debida a virus salvaje autóctono	Canonical
A80	A803	Otras poliomielitis agudas paralíticas, y las no especificadas	Canonical
A80	A804	Poliomielitis aguda no paralítica	Canonical
A80	A809	Poliomielitis aguda, sin otra especificación	Canonical
A81	A810	Enfermedad de Creutzfeldt-Jakob	Canonical
A81	A810	Encefalopatía subaguda espongiforme	Inclusion
A81	A811	Panencefalitis esclerosante subaguda	Canonical
A81	A811	Encefalitis de cuerpos de inclusión de Dawson	Inclusion
A81	A811	Leucoencefalopatía esclerosante de Van Bogaer	Inclusion
